Activity,User,Trial Number,Time,Arduino Time,accel_X,accel_Y,accel_Z,gyro_X,gyro_Y,gyro_Z,GT
,,,60773.713,1048.989990234375,9.152546882629395,-2.407179594,-2.541177511,-0.00122173,-0.004886922,-0.007330383,4
,,,60773.744,1049.02002,9.152546882629395,-2.370090723,-2.532803059,-0.002443461,-0.004886922,-0.004886922,4
,,,60773.774,1049.0369873046875,9.125029563903809,-2.370090723,-2.536391973,-0.009773844,-0.00122173,-0.004886922,4
,,,60773.819,1049.0999755859375,9.116654396057129,-2.432304144,-2.565105677,-0.010995574,0.00122173,-0.00122173,4
,,,60773.849,1049.1300048828125,9.116654396057129,-2.360519648,-2.523231506,-0.013439035,0.00122173,-0.002443461,4
,,,60773.879,1049.1400146484375,9.139386177062988,-2.360519648,-2.512463808,-0.015882496,-0.002443461,-0.002443461,4
,,,60773.923,1049.199951171875,9.119048118591309,-2.404786825,-2.556730986,-0.002443461,-0.006108652,-0.009773844,4
,,,60773.953,1049.22998,9.119048118591309,-2.404786825,-2.593819857,-0.009773844,-0.006108652,-0.007330383,4
,,,60773.983,1049.25,9.135796546936035,-2.404786825,-2.550749063,-0.015882496,0.004886922,-0.007330383,4
,,,60774.028,1049.310059,9.102297783,-2.322234392,-2.486142874,-0.013439035,0,-0.014660765,4
,,,60774.058,1049.3399658203125,9.102297783,-2.407179594,-2.524427891,-0.008552114,0,-0.013439035,4
,,,60774.088,1049.3499755859375,9.109475135803223,-2.407179594,-2.66799736,0.030543262138962746,0,-0.013439035,4
,,,60774.134,1049.4100341796875,8.932407379,-2.761317253,-2.70149684,0.042760565876960754,0.002443461,-0.04642576,4
,,,60774.183,1049.439941,8.932407379,-2.610569477,-2.492124796,0.14538592100143433,0.002443461,-0.07696902,4
,,,60774.193,1049.459961,9.080761909484863,-2.610569477,-2.378465652,0.052534409,-0.035430182,-0.07696902,4
